,country,source_organization,source_document,geographic_unit_full_name,geographic_unit_name,fnid,admin_0,admin_1,admin_2,admin_3,admin_4,population_group,crop_production_system,start_date,period_date,season_name,season_type,season_date,season_year,planting_start_date,planting_end_date,harvest_start_date,harvest_end_date,vegetative_start_date,vegetative_end_date,reproductive_start_date,reproductive_end_date,document_type,preference_rating,indicator_group,indicator,status,value,population,value_per_capita,product,country_code,locality_name,unit,unit_name,cpcv2,cpcv2_description,geographic_group,fewsnet_region,id,datacollectionperiod,datacollection,datasourcedocument,datasourceorganization,indicator_abbreviation,locality,geographic_unit,season,dataseries,dataseries_name,specialization_type,dataseries_specialization_type,data_usage_policy,created,modified,status_changed,collection_status,collection_status_changed,collection_schedule,collection_date,publication_name,submitted_by
27,Liberia,"Ministry of Agriculture, Liberia","FEWS NET Agro Maps, Liberia","Grand Bassa, Liberia",Grand Bassa,LR1985A109,Liberia,Grand Bassa,,,,,,1997-12-01,1997-12-31,Main harvest,Harvest,1997-08-01,Main harvest 1997,,,,,,,,,Final Government Crop Production,,Crop Production,Area Planted,Collected,18614.0,,,Rice (Paddy),LR,"Grand Bassa, Liberia (01/01/1985 - 12/31/1999)",ha,hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854217,60648,68095,1636,617,crop:planted,12671,46134,92,920964,"FEWS Agman Archive, Liberia: Grand Bassa, Liberia (From 01/01/1985): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:planted: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:37,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:53,Ad Hoc,1997-12-31,"FEWS Agman Archive, Liberia",
28,Liberia,"Ministry of Agriculture, Liberia","FEWS NET Agro Maps, Liberia","Grand Bassa, Liberia",Grand Bassa,LR1985A109,Liberia,Grand Bassa,,,,,,1996-12-01,1996-12-31,Main harvest,Harvest,1996-08-01,Main harvest 1996,,,,,,,,,Final Government Crop Production,,Crop Production,Area Planted,Not Collected,,,,Rice (Paddy),LR,"Grand Bassa, Liberia (01/01/1985 - 12/31/1999)",ha,hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854157,60647,68094,1636,617,crop:planted,12671,46134,92,920964,"FEWS Agman Archive, Liberia: Grand Bassa, Liberia (From 01/01/1985): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:planted: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:37,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:53,Ad Hoc,1996-12-31,"FEWS Agman Archive, Liberia",
29,Liberia,"Ministry of Agriculture, Liberia","FEWS NET Agro Maps, Liberia","Grand Bassa, Liberia",Grand Bassa,LR1985A109,Liberia,Grand Bassa,,,,,,1995-12-01,1995-12-31,Main harvest,Harvest,1995-08-01,Main harvest 1995,,,,,,,,,Final Government Crop Production,,Crop Production,Area Planted,Not Collected,,,,Rice (Paddy),LR,"Grand Bassa, Liberia (01/01/1985 - 12/31/1999)",ha,hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854109,60646,68093,1636,617,crop:planted,12671,46134,92,920964,"FEWS Agman Archive, Liberia: Grand Bassa, Liberia (From 01/01/1985): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:planted: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:35,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:54,Ad Hoc,1995-12-31,"FEWS Agman Archive, Liberia",
30,Liberia,"Ministry of Agriculture, Liberia","FEWS NET Agro Maps, Liberia","Grand Bassa, Liberia",Grand Bassa,LR1985A109,Liberia,Grand Bassa,,,,,,1997-12-01,1997-12-31,Main harvest,Harvest,1997-08-01,Main harvest 1997,,,,,,,,,Final Government Crop Production,,Crop Production,Quantity Produced,Collected,19610.0,,,Rice (Paddy),LR,"Grand Bassa, Liberia (01/01/1985 - 12/31/1999)",t,Tonne,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854218,60648,68095,1636,617,crop:quantity,12671,46134,92,920965,"FEWS Agman Archive, Liberia: Grand Bassa, Liberia (From 01/01/1985): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:quantity: Tonne",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:37,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:53,Ad Hoc,1997-12-31,"FEWS Agman Archive, Liberia",
31,Liberia,"Ministry of Agriculture, Liberia","FEWS NET Agro Maps, Liberia","Grand Bassa, Liberia",Grand Bassa,LR1985A109,Liberia,Grand Bassa,,,,,,1996-12-01,1996-12-31,Main harvest,Harvest,1996-08-01,Main harvest 1996,,,,,,,,,Final Government Crop Production,,Crop Production,Quantity Produced,Collected,4600.0,,,Rice (Paddy),LR,"Grand Bassa, Liberia (01/01/1985 - 12/31/1999)",t,Tonne,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854158,60647,68094,1636,617,crop:quantity,12671,46134,92,920965,"FEWS Agman Archive, Liberia: Grand Bassa, Liberia (From 01/01/1985): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:quantity: Tonne",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:37,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:53,Ad Hoc,1996-12-31,"FEWS Agman Archive, Liberia",
32,Liberia,"Ministry of Agriculture, Liberia","FEWS NET Agro Maps, Liberia","Grand Bassa, Liberia",Grand Bassa,LR1985A109,Liberia,Grand Bassa,,,,,,1995-12-01,1995-12-31,Main harvest,Harvest,1995-08-01,Main harvest 1995,,,,,,,,,Final Government Crop Production,,Crop Production,Quantity Produced,Collected,7800.0,,,Rice (Paddy),LR,"Grand Bassa, Liberia (01/01/1985 - 12/31/1999)",t,Tonne,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854110,60646,68093,1636,617,crop:quantity,12671,46134,92,920965,"FEWS Agman Archive, Liberia: Grand Bassa, Liberia (From 01/01/1985): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:quantity: Tonne",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:35,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:54,Ad Hoc,1995-12-31,"FEWS Agman Archive, Liberia",
33,Liberia,"Ministry of Agriculture, Liberia","FEWS NET Agro Maps, Liberia","Grand Bassa, Liberia",Grand Bassa,LR1985A109,Liberia,Grand Bassa,,,,,,1997-12-01,1997-12-31,Main harvest,Harvest,1997-08-01,Main harvest 1997,,,,,,,,,Final Government Crop Production,,Crop Production,Yield,Collected,1.05,,,Rice (Paddy),LR,"Grand Bassa, Liberia (01/01/1985 - 12/31/1999)",MT/ha,tonnes per hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854219,60648,68095,1636,617,crop:yield,12671,46134,92,920966,"FEWS Agman Archive, Liberia: Grand Bassa, Liberia (From 01/01/1985): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:37,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:53,Ad Hoc,1997-12-31,"FEWS Agman Archive, Liberia",
34,Liberia,"Ministry of Agriculture, Liberia","FEWS NET Agro Maps, Liberia","Grand Bassa, Liberia",Grand Bassa,LR1985A109,Liberia,Grand Bassa,,,,,,1996-12-01,1996-12-31,Main harvest,Harvest,1996-08-01,Main harvest 1996,,,,,,,,,Final Government Crop Production,,Crop Production,Yield,Not Collected,,,,Rice (Paddy),LR,"Grand Bassa, Liberia (01/01/1985 - 12/31/1999)",MT/ha,tonnes per hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854159,60647,68094,1636,617,crop:yield,12671,46134,92,920966,"FEWS Agman Archive, Liberia: Grand Bassa, Liberia (From 01/01/1985): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:37,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:53,Ad Hoc,1996-12-31,"FEWS Agman Archive, Liberia",
35,Liberia,"Ministry of Agriculture, Liberia","FEWS NET Agro Maps, Liberia","Grand Bassa, Liberia",Grand Bassa,LR1985A109,Liberia,Grand Bassa,,,,,,1995-12-01,1995-12-31,Main harvest,Harvest,1995-08-01,Main harvest 1995,,,,,,,,,Final Government Crop Production,,Crop Production,Yield,Not Collected,,,,Rice (Paddy),LR,"Grand Bassa, Liberia (01/01/1985 - 12/31/1999)",MT/ha,tonnes per hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854111,60646,68093,1636,617,crop:yield,12671,46134,92,920966,"FEWS Agman Archive, Liberia: Grand Bassa, Liberia (From 01/01/1985): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:35,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:54,Ad Hoc,1995-12-31,"FEWS Agman Archive, Liberia",
36,Liberia,"Ministry of Agriculture, Liberia","FEWS NET Agro Maps, Liberia","Grand Cape Mount, Liberia",Grand Cape Mount,LR1985A112,Liberia,Grand Cape Mount,,,,,,1997-12-01,1997-12-31,Main harvest,Harvest,1997-08-01,Main harvest 1997,,,,,,,,,Final Government Crop Production,,Crop Production,Area Harvested,Not Collected,,,,Rice (Paddy),LR,"Grand Cape Mount, Liberia (01/01/1985 - 12/31/1999)",ha,hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854224,60648,68095,1636,617,crop:harvested,12672,46135,92,920967,"FEWS Agman Archive, Liberia: Grand Cape Mount, Liberia (From 01/01/1985): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:38,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:53,Ad Hoc,1997-12-31,"FEWS Agman Archive, Liberia",
37,Liberia,"Ministry of Agriculture, Liberia","FEWS NET Agro Maps, Liberia","Grand Cape Mount, Liberia",Grand Cape Mount,LR1985A112,Liberia,Grand Cape Mount,,,,,,1996-12-01,1996-12-31,Main harvest,Harvest,1996-08-01,Main harvest 1996,,,,,,,,,Final Government Crop Production,,Crop Production,Area Harvested,Not Collected,,,,Rice (Paddy),LR,"Grand Cape Mount, Liberia (01/01/1985 - 12/31/1999)",ha,hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854160,60647,68094,1636,617,crop:harvested,12672,46135,92,920967,"FEWS Agman Archive, Liberia: Grand Cape Mount, Liberia (From 01/01/1985): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:37,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:53,Ad Hoc,1996-12-31,"FEWS Agman Archive, Liberia",
38,Liberia,"Ministry of Agriculture, Liberia","FEWS NET Agro Maps, Liberia","Grand Cape Mount, Liberia",Grand Cape Mount,LR1985A112,Liberia,Grand Cape Mount,,,,,,1995-12-01,1995-12-31,Main harvest,Harvest,1995-08-01,Main harvest 1995,,,,,,,,,Final Government Crop Production,,Crop Production,Area Harvested,Not Collected,,,,Rice (Paddy),LR,"Grand Cape Mount, Liberia (01/01/1985 - 12/31/1999)",ha,hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854112,60646,68093,1636,617,crop:harvested,12672,46135,92,920967,"FEWS Agman Archive, Liberia: Grand Cape Mount, Liberia (From 01/01/1985): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:35,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:54,Ad Hoc,1995-12-31,"FEWS Agman Archive, Liberia",
39,Liberia,"Ministry of Agriculture, Liberia","FEWS NET Agro Maps, Liberia","Grand Cape Mount, Liberia",Grand Cape Mount,LR1985A112,Liberia,Grand Cape Mount,,,,,,1997-12-01,1997-12-31,Main harvest,Harvest,1997-08-01,Main harvest 1997,,,,,,,,,Final Government Crop Production,,Crop Production,Area Planted,Collected,3642.0,,,Rice (Paddy),LR,"Grand Cape Mount, Liberia (01/01/1985 - 12/31/1999)",ha,hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854225,60648,68095,1636,617,crop:planted,12672,46135,92,920968,"FEWS Agman Archive, Liberia: Grand Cape Mount, Liberia (From 01/01/1985): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:planted: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:38,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:53,Ad Hoc,1997-12-31,"FEWS Agman Archive, Liberia",
40,Liberia,"Ministry of Agriculture, Liberia","FEWS NET Agro Maps, Liberia","Grand Cape Mount, Liberia",Grand Cape Mount,LR1985A112,Liberia,Grand Cape Mount,,,,,,1996-12-01,1996-12-31,Main harvest,Harvest,1996-08-01,Main harvest 1996,,,,,,,,,Final Government Crop Production,,Crop Production,Area Planted,Not Collected,,,,Rice (Paddy),LR,"Grand Cape Mount, Liberia (01/01/1985 - 12/31/1999)",ha,hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854161,60647,68094,1636,617,crop:planted,12672,46135,92,920968,"FEWS Agman Archive, Liberia: Grand Cape Mount, Liberia (From 01/01/1985): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:planted: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:37,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:53,Ad Hoc,1996-12-31,"FEWS Agman Archive, Liberia",
41,Liberia,"Ministry of Agriculture, Liberia","FEWS NET Agro Maps, Liberia","Grand Cape Mount, Liberia",Grand Cape Mount,LR1985A112,Liberia,Grand Cape Mount,,,,,,1995-12-01,1995-12-31,Main harvest,Harvest,1995-08-01,Main harvest 1995,,,,,,,,,Final Government Crop Production,,Crop Production,Area Planted,Not Collected,,,,Rice (Paddy),LR,"Grand Cape Mount, Liberia (01/01/1985 - 12/31/1999)",ha,hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854113,60646,68093,1636,617,crop:planted,12672,46135,92,920968,"FEWS Agman Archive, Liberia: Grand Cape Mount, Liberia (From 01/01/1985): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:planted: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:35,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:54,Ad Hoc,1995-12-31,"FEWS Agman Archive, Liberia",
42,Liberia,"Ministry of Agriculture, Liberia","FEWS NET Agro Maps, Liberia","Grand Cape Mount, Liberia",Grand Cape Mount,LR1985A112,Liberia,Grand Cape Mount,,,,,,1997-12-01,1997-12-31,Main harvest,Harvest,1997-08-01,Main harvest 1997,,,,,,,,,Final Government Crop Production,,Crop Production,Quantity Produced,Collected,5390.0,,,Rice (Paddy),LR,"Grand Cape Mount, Liberia (01/01/1985 - 12/31/1999)",t,Tonne,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854226,60648,68095,1636,617,crop:quantity,12672,46135,92,920969,"FEWS Agman Archive, Liberia: Grand Cape Mount, Liberia (From 01/01/1985): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:quantity: Tonne",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:38,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:53,Ad Hoc,1997-12-31,"FEWS Agman Archive, Liberia",
43,Liberia,"Ministry of Agriculture, Liberia","FEWS NET Agro Maps, Liberia","Grand Cape Mount, Liberia",Grand Cape Mount,LR1985A112,Liberia,Grand Cape Mount,,,,,,1996-12-01,1996-12-31,Main harvest,Harvest,1996-08-01,Main harvest 1996,,,,,,,,,Final Government Crop Production,,Crop Production,Quantity Produced,Collected,700.0,,,Rice (Paddy),LR,"Grand Cape Mount, Liberia (01/01/1985 - 12/31/1999)",t,Tonne,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854162,60647,68094,1636,617,crop:quantity,12672,46135,92,920969,"FEWS Agman Archive, Liberia: Grand Cape Mount, Liberia (From 01/01/1985): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:quantity: Tonne",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:37,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:53,Ad Hoc,1996-12-31,"FEWS Agman Archive, Liberia",
44,Liberia,"Ministry of Agriculture, Liberia","FEWS NET Agro Maps, Liberia","Grand Cape Mount, Liberia",Grand Cape Mount,LR1985A112,Liberia,Grand Cape Mount,,,,,,1995-12-01,1995-12-31,Main harvest,Harvest,1995-08-01,Main harvest 1995,,,,,,,,,Final Government Crop Production,,Crop Production,Quantity Produced,Collected,4800.0,,,Rice (Paddy),LR,"Grand Cape Mount, Liberia (01/01/1985 - 12/31/1999)",t,Tonne,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854114,60646,68093,1636,617,crop:quantity,12672,46135,92,920969,"FEWS Agman Archive, Liberia: Grand Cape Mount, Liberia (From 01/01/1985): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:quantity: Tonne",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:35,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:54,Ad Hoc,1995-12-31,"FEWS Agman Archive, Liberia",
45,Liberia,"Ministry of Agriculture, Liberia","FEWS NET Agro Maps, Liberia","Grand Cape Mount, Liberia",Grand Cape Mount,LR1985A112,Liberia,Grand Cape Mount,,,,,,1997-12-01,1997-12-31,Main harvest,Harvest,1997-08-01,Main harvest 1997,,,,,,,,,Final Government Crop Production,,Crop Production,Yield,Collected,1.48,,,Rice (Paddy),LR,"Grand Cape Mount, Liberia (01/01/1985 - 12/31/1999)",MT/ha,tonnes per hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854227,60648,68095,1636,617,crop:yield,12672,46135,92,920970,"FEWS Agman Archive, Liberia: Grand Cape Mount, Liberia (From 01/01/1985): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:38,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:53,Ad Hoc,1997-12-31,"FEWS Agman Archive, Liberia",
46,Liberia,"Ministry of Agriculture, Liberia","FEWS NET Agro Maps, Liberia","Grand Cape Mount, Liberia",Grand Cape Mount,LR1985A112,Liberia,Grand Cape Mount,,,,,,1996-12-01,1996-12-31,Main harvest,Harvest,1996-08-01,Main harvest 1996,,,,,,,,,Final Government Crop Production,,Crop Production,Yield,Not Collected,,,,Rice (Paddy),LR,"Grand Cape Mount, Liberia (01/01/1985 - 12/31/1999)",MT/ha,tonnes per hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854163,60647,68094,1636,617,crop:yield,12672,46135,92,920970,"FEWS Agman Archive, Liberia: Grand Cape Mount, Liberia (From 01/01/1985): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:37,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:53,Ad Hoc,1996-12-31,"FEWS Agman Archive, Liberia",
47,Liberia,"Ministry of Agriculture, Liberia","FEWS NET Agro Maps, Liberia","Grand Cape Mount, Liberia",Grand Cape Mount,LR1985A112,Liberia,Grand Cape Mount,,,,,,1995-12-01,1995-12-31,Main harvest,Harvest,1995-08-01,Main harvest 1995,,,,,,,,,Final Government Crop Production,,Crop Production,Yield,Not Collected,,,,Rice (Paddy),LR,"Grand Cape Mount, Liberia (01/01/1985 - 12/31/1999)",MT/ha,tonnes per hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854115,60646,68093,1636,617,crop:yield,12672,46135,92,920970,"FEWS Agman Archive, Liberia: Grand Cape Mount, Liberia (From 01/01/1985): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:36,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:54,Ad Hoc,1995-12-31,"FEWS Agman Archive, Liberia",
48,Liberia,"Ministry of Agriculture, Liberia","FEWS NET Agro Maps, Liberia","Grand Kru, Liberia",Grand Kru,LR1985A118,Liberia,Grand Kru,,,,,,1997-12-01,1997-12-31,Main harvest,Harvest,1997-08-01,Main harvest 1997,,,,,,,,,Final Government Crop Production,,Crop Production,Area Harvested,Not Collected,,,,Rice (Paddy),LR,"Grand Kru, Liberia (01/01/1985 - 12/31/1999)",ha,hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854240,60648,68095,1636,617,crop:harvested,12681,46129,92,921003,"FEWS Agman Archive, Liberia: Grand Kru, Liberia (From 01/01/1985): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:38,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:53,Ad Hoc,1997-12-31,"FEWS Agman Archive, Liberia",
